TimeSinceReference,Pressure,SmoothedPressure
9250.682,-2.6273841060359846,-3.120192579184486
9250.684,-2.098784306730475,-2.6633357282819206
9250.686,-1.757884507424965,-2.2426727910332693
9250.688,-1.5702847081194555,-1.85171239502716
9250.69,-1.4677849088139485,-1.4866030485121
9250.692,-1.3144851095084373,-1.1454590723024105
9250.694,-1.024685310202928,-0.8250191115367367
9250.696,-0.5897855108974195,-0.5171045000164122
9250.698,-0.07818571159190846,-0.21283111699731638
9250.7,0.39071408771360083,0.09026524250475615
9250.702,0.7147138870191103,0.384584227489454
9250.704,0.85951368632462,0.6576214855524247
9250.706,0.8765134856301291,0.9000463252229766
9250.708,0.8680132849356372,1.112725745448109
9250.71,0.8938130842411471,1.3062225963506715
9250.712,1.0044128835466566,1.493678752272539
9250.714,1.2348126828521657,1.6841023283418273
9250.716,1.5842124821576764,1.880517375102586
9250.718,2.019112281463185,2.0826001579110804
9250.72,2.4537120807686943,2.2883637550403897
9250.722,2.8120118800742055,2.4929033928857396
9250.724,3.0505116793797136,2.689990205178264
9250.726,3.153011478685224,2.8726465085202793
9250.728,3.1699112779907317,3.0400479856074676
9250.73,3.1530110772962416,3.196352895478089
9250.732,3.1614108766017512,3.348380465931371
9250.734,3.2554106759072603,3.498723824380441
9250.736,3.4342104752127707,3.644963041025369
9250.738,3.6731102745182795,3.7831315381195774
9250.74,3.92891007382379,3.9091483469020982
9250.742,4.150409873129298,4.0184606558601175
9250.744,4.286809672434808,4.105408184193357
9250.746,4.338009471740319,4.167170805541689
9250.748,4.363809271045826,4.2089459084625025
9250.75,4.414709070351336,4.24311235571466
9250.752,4.491408869656846,4.282142846490862
9250.754,4.542608668962355,4.33102074337447
9250.756,4.542608468267865,4.3862105391699755
9250.758,4.500208267573374,4.4431566494617964
9250.76,4.4659080668788835,4.4988623525932105
9250.762,4.431707866184395,4.551891720168288
9250.764,4.397707665489904,4.6027861210884
9250.766,4.355007464795412,4.6532581703061595
9250.768,4.3808072641009215,4.7076494122231125
9250.77,4.5087070634064315,4.770558948278359
9250.772,4.670506862711941,4.842673433438555
9250.774,4.789906662017451,4.921289666580499
9250.776,4.875106461322959,5.005031003267547
9250.778,5.037206260628469,5.094765200607455
9250.78,5.29300605993398,5.192558646806613
9250.782,5.531505859239488,5.2984643078179845
9250.784,5.6255056585449985,5.40938598146537
9250.786,5.565805457850505,5.52348806227316
9250.788,5.506105257156015,5.642896805067615
9250.79,5.599705056461525,5.77208290833943
9250.792,5.8301048557670345,5.912294999677232
9250.794,6.119804655072544,6.058238610846555
9250.796,6.384104454378056,6.201484475438131
9250.798,6.580204253683563,6.335794411633779
9250.8,6.691104052989074,6.461470750075828
9250.802,6.682703852294582,6.583468611859401
9250.804,6.597503651600094,6.706514125450625
9250.806,6.546303450905601,6.828587971790184
9250.808,6.631403250211111,6.940421656669581
9250.81,6.8275030495166185,7.033418662012297
9250.812,7.04940284882213,7.107027727727073
9250.814,7.194302648127639,7.171598969644026
9250.816,7.26250244743315,7.239247157857926
9250.818,7.364602246738659,7.3136225064789855
9250.82,7.535202046044169,7.390135348957537
9250.822,7.697101845349678,7.458164800772701
9250.824,7.722801644655187,7.510210103763714
9250.826,7.611901443960695,7.542588134027455
9250.828,7.492501243266206,7.554909379454409
9250.83,7.501001042571714,7.550556612947354
9250.832,7.611900841877224,7.535131989648441
9250.834,7.680100641182735,7.512126671368832
9250.836,7.552200440488244,7.478001009108879
9250.838,7.270900239793752,7.42471404814763
9250.84,7.040600039099262,7.349072478551769
9250.842,7.023599838404772,7.259630852795852
9250.844,7.185499637710279,7.1728443411150495
9250.846,7.364599437015791,7.099516586893005
9250.848,7.4072992363213,7.03567090357303
9250.85,7.270899035626808,6.965394325202163
9250.852,7.015098834932317,6.874623769997315
9250.854,6.65689863423783,6.763178142837399
9250.856,6.273498433543338,6.639884400549366
9250.858,5.932198232848847,6.51092566703634
9250.86,5.753398032154358,6.372606743983125
9250.862,5.736097831459867,6.216102022404114
9250.864,5.778897630765375,6.036560733608534
9250.866,5.753397430070885,5.835992354605863
9250.868,5.633997229376394,5.617160528779745
9250.87,5.5399970286819045,5.376575835280759
9250.872,5.531496827987413,5.104193037183669
9250.874,5.523096627292922,4.792821674678014
9250.876,5.318496426598433,4.447412776194823
9250.878,4.789896225903943,4.082699040926793
9250.88,4.005496025209451,3.710620237213697
9250.882,3.2211958245149592,3.328877895417062
9250.884,2.64979562382047,2.9231303026551756
9250.886,2.3003954231259787,2.476927279917859
9250.888,2.0017952224314897,1.9832226285389134
9250.89,1.5926950217369988,1.4428916451136349
9250.892,1.0386948210425082,0.8632238838715789
9250.894,0.3991946203480179,0.2550868983402978
9250.896,-0.24880558034647215,-0.3640280092689052
9250.898,-0.8799057810409625,-0.9747334609286521
9250.9,-1.4851059817354528,-1.5618826682921547
9250.902,-2.0561061824299456,-2.1196308366946184
9250.904,-2.559206383124436,-2.6475556003936767
